child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context
bobby,441,look,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,like,TENSED,TRUE,NONE,look-3S like he have-3S him,play
bobby,442,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what what do you think,play
bobby,447,grab,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Jennifer grab-PAST the kitty,play
bobby,448,grab,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but nobody grab-PAST Chuckie,play
bobby,449,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and his shoe come-PAST off and everything,play
bobby,454,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then they look like they~be pretty tire-PASTP,play
bobby,456,look,TRUE,TRUE,FALSE,like,go,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and it look-3S like Jennifer~be go-PRESP home,play
bobby,457,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see what what she~be she~be say-PRESP something,play
bobby,458,bring,TRUE,TRUE,FALSE,out,treat,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she all bring-PAST out a treat,play
bobby,459,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you see,play
bobby,462,go,TRUE,TRUE,FALSE,in,house,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she go-PAST in the house,play
bobby,464,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they all go-PRESP~to come out,play
bobby,465,have,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they~be all happy now because they~be go-PRESP~to have some cookie-PL and milk,play
bobby,472,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have you,play
bobby,476,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what be-PRES you go-PRESP~to do,play
bobby,478,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~be go-PRESP~to take this apart okay,play
bobby,483,take,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go-PRESP~to take it apart,play
bobby,484,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us take the tire out first,play
bobby,485,do,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go-PRESP~to do it,play
bobby,488,use,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,use two hand-PL if you want,play
bobby,488,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,use two hand-PL if you want,play
bobby,491,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think it~be out,play
bobby,492,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see if you can lift it out,play
bobby,492,lift,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see if you can lift it out,play
bobby,495,try,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,try a,play
bobby,496,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,here you go,play
bobby,497,keep,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us keep them all together,play
bobby,498,take,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,take the tire out,play
bobby,501,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO those over here okay,play
bobby,502,wait,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,wait a minute,play
bobby,504,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,first we get the person-PL out,play
bobby,505,fix,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,fix the car,play
bobby,506,put,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay we~will put-ZERO them,play
bobby,507,watch,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they~be go-PRESP~to watch,play
bobby,511,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now let~us take the bump-dv off,play
bobby,514,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well they have-PAST a accident okay,play
bobby,515,straighten,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and we have_to straighten it out,play
bobby,516,bend,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be all bend-PAST up alright,play
bobby,521,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~me see what else take off,play
bobby,521,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~me see what else take off,play
bobby,522,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us take off,play
bobby,526,jack,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us let~us jack it up,play
bobby,528,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know what that~be for,play
bobby,529,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,play
bobby,530,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us take the tire this tire off,play
bobby,530,tire,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us take the tire this tire off,play
bobby,531,see,TRUE,TRUE,FALSE,for,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will see what it~be for,play
bobby,532,look,FALSE,FALSE,FALSE,in,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us look in here,play
bobby,535,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,do,want~to do it now,play
bobby,535,do,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to do it now,play
bobby,536,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us get the engine out,play
bobby,538,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us take the tire-PL off,play
bobby,539,go,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go ahead,play
bobby,542,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it go-3S,play
bobby,543,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you get-PAST a flat tire,play
bobby,544,keep,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,keep it together,play
bobby,546,come,TRUE,FALSE,FALSE,over,side,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come over this side,play
bobby,547,do,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and do this side,play
bobby,549,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,then we~will do the front,play
bobby,554,lift,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will lift it up,play
bobby,555,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you take the jack out,play
bobby,556,take,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,take the jack out,play
bobby,557,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO the jack in the front,play
bobby,558,put,TRUE,FALSE,TRUE,in,front,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO it in the front,play
bobby,562,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,use,you might want~to use both hand-PL,play
bobby,562,use,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you might want~to use both hand-PL,play
bobby,563,turn,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it~be ease-dn to turn,play
bobby,566,turn,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,which way do I turn,play
bobby,574,drive,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can we drive it away,play
bobby,576,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us take the headlight-PL off and the the front bump-dv,play
bobby,577,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will do this side,play
bobby,578,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,a you do the other side huh,play
bobby,579,take,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay let~us take this one off,play
bobby,580,fix,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go-PRESP~to fix this,play
bobby,581,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do the other side,play
bobby,586,put,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO this together,play
bobby,587,take,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now what else do we take off,play
bobby,588,look,TRUE,FALSE,FALSE,at,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at that,play
bobby,589,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us go,play
bobby,591,drive,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can we drive it away,play
bobby,594,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,try,want~to try these now,play
bobby,594,try,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to try these now,play
bobby,597,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see if it work-3S,play
bobby,597,work,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see if it work-3S,play
bobby,599,try,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,screw,try to screw it and see what will-COND happen,play
bobby,599,screw,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,try to screw it and see what will-COND happen,play
bobby,599,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,happen,try to screw it and see what will-COND happen,play
bobby,599,happen,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,try to screw it and see what will-COND happen,play
bobby,601,turn,FALSE,FALSE,FALSE,up,one,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us turn up this one,play
bobby,602,fix,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us let~us fix the bottom,play
bobby,604,fix,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,fix the bottom,play
bobby,608,put,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us put-ZERO these back,play
bobby,608,back,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us put-ZERO these back,play
bobby,610,put,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,shall we put-ZERO fix it together again,play
bobby,610,fix,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,shall we put-ZERO fix it together again,play
bobby,612,see,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,do,okay let~me see what to do,play
bobby,612,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay let~me see what to do,play
bobby,613,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~be we go-PRESP~to do first so we can drive it away,play
bobby,613,drive,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what~be we go-PRESP~to do first so we can drive it away,play
bobby,619,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do we have_to do,play
bobby,620,wheel,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,wheel-3S,play
bobby,623,get,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get one front bump-dv for the front,play
bobby,626,get,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get some screw-PL,play
bobby,628,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,hold,want me to hold it,play
bobby,628,hold,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want me to hold it,play
bobby,629,put,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and you can put-ZERO them in,play
bobby,630,hold,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,hold it,play
bobby,631,put,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,think,you gotta put-ZERO this in first I think,play
bobby,631,think,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you gotta put-ZERO this in first I think,play
bobby,633,make,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make it nice and tight so it can~not come loose,play
bobby,633,come,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,make it nice and tight so it can~not come loose,play
bobby,636,want,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,get,want~to get on the other side,play
bobby,636,get,FALSE,FALSE,FALSE,on,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,want~to get on the other side,play
bobby,637,think,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,think it~be work-PRESP,play
bobby,639,come,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come in,play
bobby,644,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you say,play
bobby,645,think,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you think we should put-ZERO this back together again alright oh,play
bobby,645,put,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you think we should put-ZERO this back together again alright oh,play
charlie,0,open,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we do-3S it open up,play
charlie,1,make,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,TRUE,make,how do you make how do you make it open,play
charlie,1,make,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how do you make how do you make it open,play
charlie,1,open,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how do you make how do you make it open,play
charlie,2,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I see fantastic,play
charlie,3,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know those be-PRES real quarter-PL,play
charlie,4,take,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,should we take some home,play
charlie,8,take,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can~not take them home,play
charlie,9,try,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-PRES you go-PRESP~to try and get them all up at one time,play
charlie,9,get,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-PRES you go-PRESP~to try and get them all up at one time,play
charlie,17,come,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,tell,oh come on tell me,play
charlie,17,tell,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh come on tell me,play
charlie,18,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will tell you what,play
charlie,19,tell,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,I~will push it up and you tell me what it be-3S,play
charlie,20,ready,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you ready,play
charlie,22,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you get-PAST it,play
charlie,24,tell,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you~be not go-PRESP to tell me any more,play
charlie,27,blame,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not blame you,play
charlie,28,bet,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will bet-ZERO bet-ZERO you I can,play
charlie,28,bet,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will bet-ZERO bet-ZERO you I can,play
charlie,29,want,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,tell,want me to tell you what that one be-3S,play
charlie,29,tell,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,be,want me to tell you what that one be-3S,play
charlie,33,buy,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe I should buy some thing-PL from you,play
charlie,35,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay now let~me see,play
charlie,36,buy,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,can I buy that,play
charlie,37,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay this one say-3S,play
charlie,40,stick,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look how his tooth-PL stick out,play
charlie,43,like,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,ring,will-COND you like to ring that up for me,play
charlie,43,ring,FALSE,FALSE,FALSE,for,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you like to ring that up for me,play
charlie,44,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not think that,play
charlie,45,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not even know how to do that myself on this thing,play
charlie,45,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not even know how to do that myself on this thing,play
charlie,49,give,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you give me some money and then I~will pay you for it,play
charlie,49,pay,FALSE,TRUE,TRUE,for,it,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you give me some money and then I~will pay you for it,play
charlie,50,need,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,start,I need some money to start out with,play
charlie,50,start,FALSE,FALSE,FALSE,with,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I need some money to start out with,play
charlie,53,take,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will take that,play
charlie,54,say,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and now say,play
charlie,57,think,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,which be-3S I think forty nine cent-PL this week,play
charlie,59,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,no you know,play
charlie,64,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,do you know who that be-3S,play
charlie,68,give,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you give-PAST me too much,play
charlie,70,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,there you go,play
charlie,72,borrow,FALSE,FALSE,TRUE,from,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,now I go-PRESP~to borrow some more money from you,play
charlie,73,buy,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and I~be go-PRESP~to buy something else,play
charlie,74,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what else do we have here,play
charlie,75,have,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,flavor,we have strawberry flavor-PAST Quik,play
charlie,75,flavor,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we have strawberry flavor-PAST Quik,play
charlie,76,have,TRUE,TRUE,TRUE,for,lunch,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what else should we have for lunch,play
charlie,77,have,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have some of this,play
charlie,79,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,shall we have some Oreos too,play
charlie,80,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,FALSE,be,okay let~me see how much be-PRES these Oreos,play
charlie,82,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~will tell you what,play
charlie,83,buy,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we do~not even have_to buy that,play
charlie,84,trade,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will trade,play
charlie,85,put,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and we~will put-ZERO this back,play
charlie,85,back,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and we~will put-ZERO this back,play
charlie,86,keep,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and we~will keep this,play
charlie,88,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and we have Oreos which be-PRES ninety three cent-PL Charlie,play
charlie,96,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I do~not know,play
charlie,101,believe,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,will-COND you believe,play
charlie,103,try,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you try-PAST everything,play
charlie,105,begin,TRUE,FALSE,FALSE,with,d,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,begin-3S with a d,play
