child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context
martin,66,take,True,False,False,off,tire,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,take off the tire,play
martin,68,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,take,you want~to take out,play
martin,68,take,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to take out,play
martin,70,say,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,True,be,let~us say that this tire be-3S flat,play
martin,71,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,take,you want~to take off that tire and we~will put-ZERO on the spare,play
martin,71,take,False,False,False,off,tire,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to take off that tire and we~will put-ZERO on the spare,play
martin,71,put,False,True,False,on,spare,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to take off that tire and we~will put-ZERO on the spare,play
martin,72,do,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,just like Daddy be-3S go-PRESP~to do,play
martin,74,want,True,False,True,to,help,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want me to help,play
martin,75,want,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,hold,want me to hold up the hold the car,play
martin,75,hold,False,False,True,up,hold,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want me to hold up the hold the car,play
martin,78,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,come,I I do~not think that one come-3S out,play
martin,78,come,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I I do~not think that one come-3S out,play
martin,81,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,put,okay you want~to put-ZERO the spare tire on,play
martin,81,put,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay you want~to put-ZERO the spare tire on,play
martin,85,put,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let~us put-ZERO on new tire alright okay,play
martin,89,want,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,screw,okay here want~to screw it in so it~will stay,play
martin,89,screw,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay here want~to screw it in so it~will stay,play
martin,90,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you do~not want the wheel to fall off,play
martin,90,fall,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you do~not want the wheel to fall off,play
martin,92,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,go,you have-PAST it right it go-3S this way,play
martin,92,go,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have-PAST it right it go-3S this way,play
martin,98,want,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,do,want me to do it,play
martin,98,do,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want me to do it,play
martin,102,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now we have a new tire,play
martin,103,go,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now it go-3S good,play
martin,106,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,gee I do~not know,play
martin,107,hold,True,True,True,in,here,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,maybe it hold-PAST it in here,play
martin,109,go,True,True,False,in,there,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,it go-PAST in there,play
martin,111,put,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,put,okay put-ZERO the wheel down and you can put-ZERO it back now,play
martin,111,put,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay put-ZERO the wheel down and you can put-ZERO it back now,play
martin,112,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,go,I think this one go-PAST there,play
martin,112,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think this one go-PAST there,play
martin,113,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not know if it matter-3S,play
martin,113,matter,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not know if it matter-3S,play
martin,114,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,False,go,I do~not know where that go-PAST I think you can screw,play
martin,114,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,think,I do~not know where that go-PAST I think you can screw,play
martin,114,think,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not know where that go-PAST I think you can screw,play
martin,114,screw,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not know where that go-PAST I think you can screw,play
martin,115,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,put,you want~to put-ZERO put-ZERO it in with a screw,play
martin,115,put,False,False,True,with,screw,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to put-ZERO put-ZERO it in with a screw,play
martin,115,put,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to put-ZERO put-ZERO it in with a screw,play
martin,116,put,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay and put-ZERO it back you have-PAST enough of this,play
martin,116,have,True,True,False,of,this,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay and put-ZERO it back you have-PAST enough of this,play
martin,117,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,read,you want~to read-ZERO a book now,play
martin,117,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to read-ZERO a book now,play
martin,118,want,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,read,want~to read-ZERO a story,play
martin,118,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want~to read-ZERO a story,play
martin,119,put,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,put-ZERO that back,play
martin,123,remember,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,False,go,and I do~not remember where this go-PAST,play
martin,123,go,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and I do~not remember where this go-PAST,play
martin,124,want,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,put,want~to put-ZERO the person-PL back,play
martin,124,put,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want~to put-ZERO the person-PL back,play
martin,124,back,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,want~to put-ZERO the person-PL back,play
martin,127,cause,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,want,the man be-3S drive-PRESP okay that~be good cause you will-COND~not want the lady to drive upside down,play
martin,127,want,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,the man be-3S drive-PRESP okay that~be good cause you will-COND~not want the lady to drive upside down,play
martin,128,put,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay and we~will put-ZERO this,play
martin,130,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,drive,she want-3S to drive,play
martin,130,drive,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,she want-3S to drive,play
martin,132,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,False,go,I think that go-3S in there,play
martin,132,go,False,False,False,in,there,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think that go-3S in there,play
martin,133,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,False,go,I think maybe that go-3S in this part,play
martin,133,go,False,False,False,in,part,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I think maybe that go-3S in this part,play
martin,134,think,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,that,TENSED,False,go,yeah I think that go-3S in here,play
martin,134,go,False,False,False,in,here,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,yeah I think that go-3S in here,play
martin,135,want,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,put,the yellow part you want~to put-ZERO the yellow thing away in in the trunk,play
martin,135,put,False,False,True,in,NONE,in,trunk,NONE,NONE,NONE,NONE,False,NONE,the yellow part you want~to put-ZERO the yellow thing away in in the trunk,play
martin,136,go,True,False,False,in,there,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay that go-3S in there,play
martin,139,put,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,why do~not we put-ZERO this away,play
martin,140,play,True,True,False,with,book,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and we~will play with the book now okay,play
martin,141,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well we we have a nice book here that they want us to read-ZERO,play
martin,141,want,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,read,well we we have a nice book here that they want us to read-ZERO,play
martin,141,read,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well we we have a nice book here that they want us to read-ZERO,play
martin,142,look,False,False,False,at,book,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now let~us look at the book,play
martin,143,sit,True,False,False,on,chair,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,sit on the chair,play
martin,144,move,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay let~us move the chair over here,play
martin,145,look,True,True,False,at,book,with,you,NONE,NONE,NONE,NONE,False,NONE,okay can I look at the book with you,play
martin,150,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,what,NONE,True,NONE,let~us see what the kitty~be do-PRESP,play
martin,156,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,sit,you do~not want~to sit anymore,play
martin,156,sit,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you do~not want~to sit anymore,play
martin,157,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,look,you want~to look at the book together,play
martin,157,look,False,False,False,at,book,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to look at the book together,play
martin,158,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,read,do you want~to read-ZERO me a story,play
martin,158,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want~to read-ZERO me a story,play
martin,160,start,True,True,False,at,beginning,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well why do~not we start at the beginning and then we~will find out,play
martin,160,find,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,well why do~not we start at the beginning and then we~will find out,play
martin,161,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want me do you want me to read-ZERO you the story and we~will see what the kitty~s do-PRESP,play
martin,161,want,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,read,do you want me do you want me to read-ZERO you the story and we~will see what the kitty~s do-PRESP,play
martin,161,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want me do you want me to read-ZERO you the story and we~will see what the kitty~s do-PRESP,play
martin,161,see,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want me do you want me to read-ZERO you the story and we~will see what the kitty~s do-PRESP,play
martin,162,need,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you need what,play
martin,163,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,True,be,alright let~us see what the kitty be-3S do-PRESP,play
martin,164,look,True,False,False,at,boy,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh look at that big boy in the baby carriage,play
martin,166,go,True,True,False,in,there,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,baby go in there,play
martin,168,go,False,False,False,in,carriage,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do-3S a boy like that go in a baby carriage,play
martin,171,look,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,be,and look the kitty be-3S in the carriage too,play
martin,174,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,read,do~not you want~to read-ZERO the book some more,play
martin,174,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do~not you want~to read-ZERO the book some more,play
martin,175,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,do,what do you want~to do with the chair,play
martin,175,do,False,False,False,with,chair,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do you want~to do with the chair,play
martin,176,move,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,move it where,play
martin,178,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,read,you want~to read-ZERO the book some more,play
martin,178,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to read-ZERO the book some more,play
martin,179,let,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,get,let-ZERO me get the book,play
martin,179,get,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let-ZERO me get the book,play
martin,180,pull,True,True,False,up,chair,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,here I~will pull up a chair too okay,play
martin,181,sit,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,then we can all sit,play
martin,182,know,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,this book be-3S call-PASTP The_great_cat_chase you know what,play
martin,183,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,this book do-3S~not have word-PL in it,play
martin,184,picture,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,just picture-3S,play
martin,185,see,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,see,play
martin,186,look,True,False,False,at,that,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,look at that,play
martin,188,mean,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do you mean a bum,play
martin,192,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,False,read,you want~to read-ZERO it or throw it around,play
martin,192,read,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to read-ZERO it or throw it around,play
martin,192,throw,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want~to read-ZERO it or throw it around,play
martin,193,see,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,what,NONE,True,NONE,alright let~us see what the kitty~be do-PRESP,play
martin,194,look,True,False,False,at,martin,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh look at this Martin,play
martin,196,happen,False,True,False,to,kitty,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,see the little girl be-3S wheel-PRESP the kitty and oh what happen-PAST to the kitty,play
martin,199,do,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,flower-PL and what do-3S the kitty do while she pick-3S flower-PL,play
martin,199,pick,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,flower-PL and what do-3S the kitty do while she pick-3S flower-PL,play
martin,201,run,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,he run-PAST away and he~be,play
martin,206,remember,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you remember when you be-PAST here before Martin,play
martin,208,do,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,what do-PAST you do,play
martin,211,do,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and what else do-PAST you do,play
martin,212,read,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,read-ZERO the book and what else do-PAST you do,play
martin,212,do,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,read-ZERO the book and what else do-PAST you do,play
martin,216,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want the box,play
martin,217,remember,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you remember what~be under here,play
martin,219,remember,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you remember you play-PAST with the cash register,play
martin,219,play,False,False,False,with,register,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you remember you play-PAST with the cash register,play
martin,220,remember,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you remember you talk-PAST about let~us go play with the cash register,play
martin,220,talk,False,False,False,about,us,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you remember you talk-PAST about let~us go play with the cash register,play
martin,220,go,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you remember you talk-PAST about let~us go play with the cash register,play
martin,224,do,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay do you want to want~to be the store,play
martin,224,want,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,NONE,okay do you want to want~to be the store,play
martin,225,want,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,NONE,or do you want~to,play
martin,226,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,NONE,do you want~to buy thing-PL,play
martin,227,buy,True,True,True,from,you,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,or do I buy thing-PL from you,play
martin,228,let,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,get,here let-ZERO me just get the cover before you rip it,play
martin,228,get,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,here let-ZERO me just get the cover before you rip it,play
martin,228,rip,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,here let-ZERO me just get the cover before you rip it,play
martin,229,do,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Martin do you do you want me to buy thing-PL from you,play
martin,229,do,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Martin do you do you want me to buy thing-PL from you,play
martin,229,want,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,Martin do you do you want me to buy thing-PL from you,play
martin,230,do,False,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,or do you buy thing-PL from me,play
martin,230,buy,False,True,True,from,me,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,or do you buy thing-PL from me,play
martin,233,give,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,here I~will give you some money okay,play
martin,234,want,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and you tell me what you want,play
martin,235,tell,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and I~will tell you,play
martin,236,tell,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,True,be,I~will tell you how much it cost-PL okay this be-3S all my money cause I~be the store,play
martin,237,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and the store have-3S the money,play
martin,238,want,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now you tell me what you want and I~will give it to you and you give me money okay,play
martin,238,give,False,True,True,to,you,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now you tell me what you want and I~will give it to you and you give me money okay,play
martin,238,give,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,now you tell me what you want and I~will give it to you and you give me money okay,play
martin,240,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want any kind of grocery-PL,play
martin,241,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want some food,play
martin,242,keep,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,no no no no no keep the money you see all these thing-PL up here,play
martin,242,see,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,no no no no no keep the money you see all these thing-PL up here,play
martin,243,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want any of those thing-PL,play
martin,244,want,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,tell me what you want,play
martin,245,tell,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,how,TENSED,True,be,I~will tell you how much it be-3S,play
martin,246,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you want some Ivory Snow,play
martin,248,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you have a penny to give me,play
martin,248,give,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you have a penny to give me,play
martin,249,say,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,True,give,okay say I can~not give that to you until you give me a penny,play
martin,249,give,False,True,True,until,give,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay say I can~not give that to you until you give me a penny,play
martin,249,give,False,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay say I can~not give that to you until you give me a penny,play
martin,250,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have some money there can I have a penny to give me,play
martin,250,have,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have some money there can I have a penny to give me,play
martin,250,give,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you have some money there can I have a penny to give me,play
martin,253,ring,True,True,False,up,register,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,and now I ring up the cash register,play
martin,254,know,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not know how to work this thing,play
martin,254,work,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not know how to work this thing,play
martin,255,ding,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,ding,play
martin,256,go,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,there you go,play
martin,257,put,True,True,False,in,penny,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay and I put-ZERO in the penny,play
martin,260,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,True,NONE,you can have you can play store in a minute okay,play
martin,262,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,NONE,anything else you want~to buy,play
martin,264,want,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want some lasagne,play
martin,267,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,can I have a nickel,play
martin,268,give,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,if you give me a nickel I~will give you the lasagne,play
martin,268,give,False,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,if you give me a nickel I~will give you the lasagne,play
martin,270,like,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,play,okay maybe you~genmod like to play the store okay,play
martin,270,play,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay maybe you~genmod like to play the store okay,play
martin,271,want,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,have,do you want~to have the cash register,play
martin,271,have,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do you want~to have the cash register,play
martin,272,let,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,take,let-ZERO me just take some money,play
martin,272,take,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let-ZERO me just take some money,play
martin,275,buy,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,okay I~genmod like to buy this coffee how much be-3S this,play
martin,279,understand,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I do~not understand that,play
martin,285,put,True,False,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,put-ZERO the,play
martin,286,put,True,True,True,in,there,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,why do~not you put-ZERO the money in there,play
martin,288,fold,True,False,False,up,money,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,do~not fold up the money,play
martin,289,put,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,put-ZERO it,play
martin,290,see,True,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,see the green,play
martin,291,put,False,False,True,with,with,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,let~us put-ZERO it with with the green,play
martin,292,like,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,False,buy,alright fine okay now I~genmod like to buy some mustard,play
martin,292,buy,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,alright fine okay now I~genmod like to buy some mustard,play
martin,298,have,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,oh I do~not have that much money,play
martin,299,put,False,False,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I~be go-PRESP~to put-ZERO it back,play
martin,300,afford,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,I I can~not afford three hundred dollar-PL for mustard,play
martin,301,go,False,False,False,to,store,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,gee I~be go-PRESP~to have_to go to another store if it~be that expensive,play
martin,302,try,True,True,False,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,but I will try how much for milk,play
martin,308,put,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you put-ZERO it back,play
martin,309,drink,True,True,True,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,False,NONE,you drink milk and then sell it,play
