child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence
patricia,581,bring,TRUE,TRUE,FALSE,at,end,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-3S she bring out at the end of the story,play,5,patricia581
patricia,586,do,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well do little boy-PL drink coffee,play,0,patricia586
patricia,587,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you think be-3S in the pitcher,play,9,patricia587
patricia,591,bring,TRUE,TRUE,FALSE,for,everybody,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yeah and then she bring-3S for everybody,play,5,patricia591
patricia,593,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,tell,do you want~to tell me the story now,play,1,patricia593
patricia,593,tell,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want~to tell me the story now,play,1,patricia593
patricia,594,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you hafta go pishy Patricia,play,6,patricia594
patricia,595,do,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think you do,play,7,patricia595
patricia,600,open,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,why do~not you open it up,play,7,patricia600
patricia,601,say,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,first thing what do you say,play,2,patricia601
patricia,603,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you will-COND say thank_you a little more emphatic-dadj,play,9,patricia603
patricia,605,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,be,do you see what that be-3S,play,2,patricia605
patricia,606,look,TRUE,TRUE,FALSE,to,me,like,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it look-3S to me like it~be,play,0,patricia606
patricia,608,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us see,play,6,patricia608
patricia,614,know,TRUE,TRUE,FALSE,for,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what it~be for,play,3,patricia614
patricia,615,have,TRUE,TRUE,FALSE,at,home,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you have one at home,play,0,patricia615
patricia,617,let,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,show,let-ZERO me show you,play,5,patricia617
patricia,617,show,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let-ZERO me show you,play,5,patricia617
patricia,618,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be the way chick_duck go-3S,play,7,patricia618
patricia,621,call,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well what do we call one of these thing-PL,play,7,patricia621
patricia,622,make,TRUE,TRUE,FALSE,for,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Emma make-PAST one for you at home,play,3,patricia622
patricia,623,call,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you call something that you put-ZERO on your arm,play,7,patricia623
patricia,623,put,FALSE,TRUE,FALSE,on,arm,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you call something that you put-ZERO on your arm,play,7,patricia623
patricia,624,play,TRUE,TRUE,FALSE,with,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and that you play with,play,2,patricia624
patricia,631,come,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come on,play,4,patricia631
patricia,632,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,NONE,do you want~to play,play,7,patricia632
patricia,633,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,NONE,do you want~to talk to chick_duck,play,7,patricia633
patricia,634,want,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,NONE,here do you want~to play with the puppet,play,9,patricia634
patricia,636,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,NONE,you do~not want~to play with it,play,7,patricia636
patricia,641,put,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,put-ZERO it back,play,5,patricia641
patricia,642,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,make,do you want me to make sound-PL for you,play,6,patricia642
patricia,642,make,FALSE,FALSE,TRUE,for,you,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you want me to make sound-PL for you,play,6,patricia642
susan,0,do,FALSE,FALSE,FALSE,in,love,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well there be-PRES some fun thing-PL for us to do in here love-DIM,play,4,susan0
susan,1,start,TRUE,TRUE,FALSE,with,story,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,should we start off with that story,play,7,susan1
susan,3,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think it~be over in this box here,play,1,susan3
susan,6,slide,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe you can slide it,play,2,susan6
susan,7,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,if,NONE,FALSE,see,see if see if it~will slide,play,1,susan7
susan,7,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see if see if it~will slide,play,1,susan7
susan,7,slide,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,see if see if it~will slide,play,1,susan7
susan,10,have,FALSE,TRUE,FALSE,at,home,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be like the camera we have at home,play,3,susan10
susan,11,call,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,this be-3S a story call-PAST,play,1,susan11
susan,15,write,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~be the one who write-PAST the story you have about the monster-PL,play,7,susan15
susan,15,have,FALSE,TRUE,FALSE,about,monster,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~be the one who write-PAST the story you have about the monster-PL,play,7,susan15
susan,16,remember,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you remember,play,7,susan16
susan,19,remember,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,I can~not remember what it be-PAST,play,6,susan19
susan,21,remember,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,remember that one,play,2,susan21
susan,24,excuse,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,excuse me,play,3,susan24
susan,29,look,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she look-3S kind kind of bundle-PASTP up do-3S~not she that puss-dn cat,play,1,susan29
susan,35,run,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she run-3S around and hide-3S behind this tree,play,5,susan35
susan,35,hide,FALSE,FALSE,FALSE,behind,tree,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she run-3S around and hide-3S behind this tree,play,5,susan35
susan,37,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh dear she say-3S,play,5,susan37
susan,40,throw,TRUE,TRUE,TRUE,up,in,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she~be so excite-PASTP she throw-3S her arm-PL up in the air,play,1,susan40
susan,41,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the flower go-3S a scoot-PRESP off through the air,play,0,susan41
susan,45,call,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe she call-3S it a baby just like you do,play,4,susan45
susan,45,do,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe she call-3S it a baby just like you do,play,4,susan45
susan,47,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,where,TENSED,TRUE,be,she do-3S~not know where she be-3S,play,5,susan47
susan,48,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think that she~be a little girl just like you and that she be-3S pretend-PRESP she~be take-PRESP her baby for a walk,play,6,susan48
susan,51,run,TRUE,TRUE,FALSE,down,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so then she run-3S down the street and there~be a little guy dress-PAST up as a police,play,3,susan51
susan,51,dress,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so then she run-3S down the street and there~be a little guy dress-PAST up as a police,play,3,susan51
susan,52,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she say-3S,play,3,susan52
susan,57,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TRUE,NONE,I do~not know what~be happen-PASTP,play,0,susan57
susan,58,kidnap,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe somebody kidnap-PAST him,play,0,susan58
susan,61,fit,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,clothes do~not fit-ZERO do they,play,3,susan61
susan,63,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I think he~be probable-dadj her little brother or somebody else in the neighborhood pretend-PRESP to be a police,play,4,susan63
susan,64,do,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what~be the police do,play,5,susan64
susan,67,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,what do you think he~be say-PRESP to the lady,play,0,susan67
susan,68,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,say,what do you think he say-3S to her,play,3,susan68
susan,68,say,FALSE,TRUE,FALSE,to,her,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do you think he say-3S to her,play,3,susan68
susan,69,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he say-3S,play,4,susan69
susan,75,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the lady say-3S,play,2,susan75
susan,79,know,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,happen,then you know what happen-3S,play,7,susan79
susan,79,happen,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,then you know what happen-3S,play,7,susan79
susan,83,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he~be try-PRESP to get the kitty to come over,play,2,susan83
susan,83,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he~be try-PRESP to get the kitty to come over,play,2,susan83
susan,84,happen,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and what happen-3S,play,2,susan84
susan,85,happen,TRUE,TRUE,FALSE,to,them,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what happen-3S to them,play,7,susan85
susan,87,try,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,go,he~be reach-PRESP for the kitty and he try-3S to go and grab her and bunk,play,0,susan87
susan,87,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~be reach-PRESP for the kitty and he try-3S to go and grab her and bunk,play,0,susan87
susan,87,grab,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~be reach-PRESP for the kitty and he try-3S to go and grab her and bunk,play,0,susan87
susan,90,do,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,look,how do-3S she look,play,1,susan90
susan,90,look,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how do-3S she look,play,1,susan90
susan,92,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,think,she look-3S I think she look-3S kind kind of angry,play,6,susan92
susan,92,think,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,look,she look-3S I think she look-3S kind kind of angry,play,6,susan92
susan,92,look,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she look-3S I think she look-3S kind kind of angry,play,6,susan92
susan,94,look,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,do,look what you do-PAST,play,7,susan94
susan,94,do,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look what you do-PAST,play,7,susan94
susan,95,scare,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you scare-PAST away my pussy cat,play,5,susan95
susan,96,go,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go get him,play,9,susan96
susan,96,get,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you go get him,play,9,susan96
susan,99,look,TRUE,FALSE,FALSE,at,look,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at that look on the pussy cat~s face,play,7,susan99
susan,99,look,FALSE,FALSE,FALSE,on,face,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at that look on the pussy cat~s face,play,7,susan99
susan,100,do,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,feel,how do-3S he feel,play,2,susan100
susan,100,feel,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,how do-3S he feel,play,2,susan100
susan,101,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,I think he~be say-PRESP to himself,play,9,susan101
susan,102,outfox,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I~be go-PRESP to outfox them,play,9,susan102
susan,104,get,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they~be not go-PRESP~to get me,play,5,susan104
susan,106,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he think-3S it~be a good place,play,5,susan106
susan,107,reckon,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I reckon,play,3,susan107
susan,108,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,follow,maybe he think-3S they can~not follow him in there,play,9,susan108
susan,108,follow,FALSE,TRUE,TRUE,in,there,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,maybe he think-3S they can~not follow him in there,play,9,susan108
susan,111,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,perhaps he think-3S the pipe be-3S too small for them to get in,play,4,susan111
susan,111,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,perhaps he think-3S the pipe be-3S too small for them to get in,play,4,susan111
susan,112,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,you think they~will be able to follow him in there,play,9,susan112
susan,112,follow,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you think they~will be able to follow him in there,play,9,susan112
susan,113,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you do,play,4,susan113
susan,114,see,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well we~will see,play,2,susan114
susan,115,crawl,FALSE,FALSE,FALSE,after,pussy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh there they be-PRES try-PRESP to crawl in after the pussy,play,0,susan115
susan,116,look,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and look what~s happen-PAST on the other side,play,4,susan116
susan,116,happen,FALSE,FALSE,FALSE,on,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and look what~s happen-PAST on the other side,play,4,susan116
susan,117,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the pussy have-3S come out and be-3S sit-PRESP on top of the pipe,play,7,susan117
susan,119,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,out he come-3S,play,0,susan119
susan,121,look,TRUE,FALSE,FALSE,at,expression,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at that expression on the pussy~s face,play,7,susan121
susan,124,bet,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,I~will bet-ZERO she~genmod be say-PRESP,play,5,susan124
susan,126,follow,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they follow-PAST me out those person-PL,play,3,susan126
susan,128,zoom,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and zoom,play,2,susan128
susan,129,run,TRUE,TRUE,FALSE,up,hill,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,up the hill he run-3S,play,0,susan129
susan,130,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the little girl say-3S,play,2,susan130
susan,132,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,there he go-3S,play,2,susan132
susan,133,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,there he go-3S,play,4,susan133
susan,140,get,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,get up there you police,play,7,susan140
susan,141,go,TRUE,FALSE,FALSE,after,guy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,go after that guy,play,7,susan141
susan,142,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,ugh he say-3S,play,4,susan142
susan,145,help,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so she help-3S him up be-PRESP a nice person,play,3,susan145
susan,147,give,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she give-3S him a little help onto his foot-PL,play,3,susan147
susan,150,get,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,be-PRES you go-PRESP~to get me,play,7,susan150
susan,158,fall,TRUE,TRUE,FALSE,into,puddle,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they fall-PAST into the puddle,play,7,susan158
susan,160,bet,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,do,well I bet-ZERO they do-PAST~not do it on purpose,play,1,susan160
susan,160,do,FALSE,TRUE,TRUE,on,purpose,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well I bet-ZERO they do-PAST~not do it on purpose,play,1,susan160
susan,161,tell,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,I can tell you that,play,9,susan161
susan,164,take,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,go,and the pussy take-3S advantage of that moment to go back in the pipe,play,4,susan164
susan,164,go,FALSE,FALSE,FALSE,in,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the pussy take-3S advantage of that moment to go back in the pipe,play,4,susan164
susan,166,start,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,to start run-PRESP through,play,2,susan166
susan,167,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,say,there he go-3S she say-3S,play,1,susan167
susan,167,say,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,there he go-3S she say-3S,play,1,susan167
susan,168,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,do you think they~be ever go-PRESP~to catch that pussy,play,2,susan168
susan,168,catch,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you think they~be ever go-PRESP~to catch that pussy,play,2,susan168
susan,169,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,in she go-3S,play,7,susan169
susan,171,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yuck say-3S she,play,7,susan171
susan,173,fall,FALSE,TRUE,FALSE,in,puddle,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well he~be wet because he fall-PAST in the puddle,play,4,susan173
susan,174,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so they go climb-PRESP through again,play,0,susan174
susan,175,get,TRUE,TRUE,FALSE,to,the,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and when they get to the other side what do you suppose they discover,play,0,susan175
susan,175,suppose,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,discover,and when they get to the other side what do you suppose they discover,play,0,susan175
susan,175,discover,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and when they get to the other side what do you suppose they discover,play,0,susan175
susan,177,remember,TRUE,FALSE,FALSE,in,beginning,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,remember way back here in the beginning,play,0,susan177
susan,189,follow,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but he do-3S follow them,play,1,susan189
susan,192,sit,TRUE,TRUE,FALSE,on,top,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he sit-3S on top of the pipe and watch-3S all this action when they climb through and come out the other side and fall down and get wet-PASTP,play,2,susan192
susan,192,watch,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he sit-3S on top of the pipe and watch-3S all this action when they climb through and come out the other side and fall down and get wet-PASTP,play,2,susan192
susan,192,climb,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he sit-3S on top of the pipe and watch-3S all this action when they climb through and come out the other side and fall down and get wet-PASTP,play,2,susan192
susan,192,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he sit-3S on top of the pipe and watch-3S all this action when they climb through and come out the other side and fall down and get wet-PASTP,play,2,susan192
susan,192,get,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he sit-3S on top of the pipe and watch-3S all this action when they climb through and come out the other side and fall down and get wet-PASTP,play,2,susan192
susan,193,come,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,catch,and he~be wait-PRESP back there so_that when the pussy come-3S out he catch-3S him,play,7,susan193
susan,193,catch,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he~be wait-PRESP back there so_that when the pussy come-3S out he catch-3S him,play,7,susan193
susan,195,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he~be get-PAST him,play,5,susan195
susan,197,look,TRUE,FALSE,FALSE,at,that,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,look at that,play,7,susan197
susan,198,think,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,catch,think she~will catch him,play,9,susan198
susan,198,catch,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,think she~will catch him,play,9,susan198
susan,203,tire,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they~be all tire-PAST and beat-ZERO up,play,4,susan203
susan,203,beat,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,they~be all tire-PAST and beat-ZERO up,play,4,susan203
susan,209,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,I think she~be a nurse,play,1,susan209
susan,210,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,change,I think she change-PAST into a nurse~s clothes,play,6,susan210
