child,sentenceid,verb,matrix,subj,obj,prep1,pobj1,prep2,pobj2,prep3,pobj3,comp,embtense,embsubj,embpred,sent,context,subcorp,childSentence,,child,rand,childinitial,rand,
nanette,91,need,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we need cereal and we~will need a bowl,play,3,nanette91,,,,,,
nanette,93,use,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you can use the cup,play,1,nanette93,,,,,,
nanette,99,think,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,yeah I do-PAST~not think it be-PAST,play,7,nanette99,,,,,,
nanette,103,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh you want some book-PL,play,9,nanette103,,,,,,
nanette,105,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,read,you want me to read-ZERO you this book,play,7,nanette105,,,,,,
nanette,105,read,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want me to read-ZERO you this book,play,7,nanette105,,,,,,
nanette,106,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,sit,okay where do you want to sit,play,1,nanette106,,,,,,
nanette,106,sit,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay where do you want to sit,play,1,nanette106,,,,,,
nanette,107,want,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,bring,okay do you want~to bring the chair over next_to me,play,2,nanette107,,,,,,
nanette,107,bring,FALSE,FALSE,TRUE,next_to,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay do you want~to bring the chair over next_to me,play,2,nanette107,,,,,,
nanette,108,bring,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay why do~not we bring the two chair-PL together,play,1,nanette108,,,,,,
nanette,109,sit,TRUE,FALSE,FALSE,over,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,sit over here,play,4,nanette109,,,,,,
nanette,112,know,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you know what,play,4,nanette112,,,,,,
nanette,113,have,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it do-3S~not have any word-PL,play,6,nanette113,,,,,,
nanette,114,make,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,we~will have_to make some up,play,4,nanette114,,,,,,
nanette,121,see,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay let~us see,play,4,nanette121,,,,,,
nanette,122,go,TRUE,TRUE,FALSE,for,walk,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,once upon a time Tupty and Puddy go-PAST for a walk,play,6,nanette122,,,,,,
nanette,123,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,dress,and Tupty get-PAST all dress-PAST up in her mother~s clothing she put-ZERO Puddy in the baby carriage just like she be-PAST a real baby,play,7,nanette123,,,,,,
nanette,123,dress,FALSE,FALSE,FALSE,in,clothing,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,put,and Tupty get-PAST all dress-PAST up in her mother~s clothing she put-ZERO Puddy in the baby carriage just like she be-PAST a real baby,play,7,nanette123,,,,,,
nanette,123,put,FALSE,TRUE,TRUE,in,carriage,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,be,and Tupty get-PAST all dress-PAST up in her mother~s clothing she put-ZERO Puddy in the baby carriage just like she be-PAST a real baby,play,7,nanette123,,,,,,
nanette,124,see,FALSE,TRUE,TRUE,along,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,as they be-PAST walk-PRESP along Tupty see-PAST a beautiful red flower and stop-PAST to pick it,play,6,nanette124,,,,,,
nanette,124,stop,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,pick,as they be-PAST walk-PRESP along Tupty see-PAST a beautiful red flower and stop-PAST to pick it,play,6,nanette124,,,,,,
nanette,124,pick,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,as they be-PAST walk-PRESP along Tupty see-PAST a beautiful red flower and stop-PAST to pick it,play,6,nanette124,,,,,,
nanette,125,bend,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,push,as she bend-PAST down Puddy push-PAST away the blanket-PL and jump-PAST out_of the carriage very quick-dadj and quiet-dn so Tupty do-PAST~not see him Tupty turn-PAST around and oh her Puddy be-PAST go-PASTP,play,0,nanette125,,,,,,
nanette,125,push,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,as she bend-PAST down Puddy push-PAST away the blanket-PL and jump-PAST out_of the carriage very quick-dadj and quiet-dn so Tupty do-PAST~not see him Tupty turn-PAST around and oh her Puddy be-PAST go-PASTP,play,0,nanette125,,,,,,
nanette,125,jump,FALSE,FALSE,FALSE,out_of,carriage,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,see,as she bend-PAST down Puddy push-PAST away the blanket-PL and jump-PAST out_of the carriage very quick-dadj and quiet-dn so Tupty do-PAST~not see him Tupty turn-PAST around and oh her Puddy be-PAST go-PASTP,play,0,nanette125,,,,,,
nanette,125,see,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,turn,as she bend-PAST down Puddy push-PAST away the blanket-PL and jump-PAST out_of the carriage very quick-dadj and quiet-dn so Tupty do-PAST~not see him Tupty turn-PAST around and oh her Puddy be-PAST go-PASTP,play,0,nanette125,,,,,,
nanette,125,turn,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,NONE,as she bend-PAST down Puddy push-PAST away the blanket-PL and jump-PAST out_of the carriage very quick-dadj and quiet-dn so Tupty do-PAST~not see him Tupty turn-PAST around and oh her Puddy be-PAST go-PASTP,play,0,nanette125,,,,,,
nanette,126,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she get-PAST so worry-PASTP,play,3,nanette126,,,,,,
nanette,127,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she get-PAST so surprise-PASTP that she throw-PAST her arm-PL up in the air and she throw-PAST away the flower,play,6,nanette127,,,,,,
nanette,127,throw,FALSE,TRUE,TRUE,up,in,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she get-PAST so surprise-PASTP that she throw-PAST her arm-PL up in the air and she throw-PAST away the flower,play,6,nanette127,,,,,,
nanette,127,throw,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she get-PAST so surprise-PASTP that she throw-PAST her arm-PL up in the air and she throw-PAST away the flower,play,6,nanette127,,,,,,
nanette,130,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,climb,do you think he~will climb up the tree,play,0,nanette130,,,,,,
nanette,130,climb,FALSE,TRUE,FALSE,up,tree,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,do you think he~will climb up the tree,play,0,nanette130,,,,,,
nanette,133,climb,TRUE,TRUE,FALSE,up,tree,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,he do-3S~not climb up the tree,play,2,nanette133,,,,,,
nanette,134,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,well Tupty look-3S very upset,play,0,nanette134,,,,,,
nanette,135,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she go-PAST run-PRESP down the street where she see-PAST her friend the police who be-PAST direct-PRESP traffic,play,8,nanette135,,,,,,
nanette,135,see,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she go-PAST run-PRESP down the street where she see-PAST her friend the police who be-PAST direct-PRESP traffic,play,8,nanette135,,,,,,
nanette,139,go,TRUE,TRUE,FALSE,to,police,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Tupty go-3S run-PRESP over to the police and say-3S,play,9,nanette139,,,,,,
nanette,139,say,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Tupty go-3S run-PRESP over to the police and say-3S,play,9,nanette139,,,,,,
nanette,140,have,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,have you see-PASTP my cat Puddy,play,0,nanette140,,,,,,
nanette,141,say,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the boy who~be play-PRESP the police say-3S,play,5,nanette141,,,,,,
nanette,143,point,TRUE,TRUE,FALSE,to,puddy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she he point-3S to Puddy,play,1,nanette143,,,,,,
nanette,147,find,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,cause they find-PAST where Puddy be-3S but they still do~not have her back,play,2,nanette147,,,,,,
nanette,147,have,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,cause they find-PAST where Puddy be-3S but they still do~not have her back,play,2,nanette147,,,,,,
nanette,148,get,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so now they have_to get her back,play,0,nanette148,,,,,,
nanette,149,get,TRUE,TRUE,FALSE,on,knee,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so the police get-3S down on his knee-PL and say-3S,play,5,nanette149,,,,,,
nanette,149,say,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,so the police get-3S down on his knee-PL and say-3S,play,5,nanette149,,,,,,
nanette,151,come,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come Puddy,play,9,nanette151,,,,,,
nanette,152,come,TRUE,FALSE,FALSE,to,me,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,come over to me,play,1,nanette152,,,,,,
nanette,154,fall,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,yes yes he fall-PAST down he,play,7,nanette154,,,,,,
nanette,155,jump,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,grab,all of a sudden the police jump-3S to grab Puddy and she run-3S away very quick-dadj,play,4,nanette155,,,,,,
nanette,155,grab,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,all of a sudden the police jump-3S to grab Puddy and she run-3S away very quick-dadj,play,4,nanette155,,,,,,
nanette,155,run,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,all of a sudden the police jump-3S to grab Puddy and she run-3S away very quick-dadj,play,4,nanette155,,,,,,
nanette,156,fall,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he fall-3S and do-3S~not pick her up what do you think the little boy who be-3S ride-PRESP his cycle think-3S about this,play,7,nanette156,,,,,,
nanette,156,pick,FALSE,FALSE,TRUE,up,think,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he fall-3S and do-3S~not pick her up what do you think the little boy who be-3S ride-PRESP his cycle think-3S about this,play,7,nanette156,,,,,,
nanette,156,think,FALSE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he fall-3S and do-3S~not pick her up what do you think the little boy who be-3S ride-PRESP his cycle think-3S about this,play,7,nanette156,,,,,,
nanette,156,think,FALSE,TRUE,FALSE,about,this,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he fall-3S and do-3S~not pick her up what do you think the little boy who be-3S ride-PRESP his cycle think-3S about this,play,7,nanette156,,,,,,
nanette,158,do,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,think,what do-3S he think over here,play,2,nanette158,,,,,,
nanette,158,think,FALSE,TRUE,FALSE,over,here,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,what do-3S he think over here,play,2,nanette158,,,,,,
nanette,160,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay and then all three of them go chase-PRESP after Puddy and Puddy go-3S run-PRESP through,play,2,nanette160,,,,,,
nanette,160,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay and then all three of them go chase-PRESP after Puddy and Puddy go-3S run-PRESP through,play,2,nanette160,,,,,,
nanette,164,see,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,what,TENSED,TRUE,be,see what that be-3S,play,0,nanette164,,,,,,
nanette,165,go,FALSE,FALSE,FALSE,to,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be a big pipe and go up to a big pipe and look-3S like he~be about to run in,play,5,nanette165,,,,,,
nanette,165,look,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,like,TENSED,TRUE,run,that~be a big pipe and go up to a big pipe and look-3S like he~be about to run in,play,5,nanette165,,,,,,
nanette,165,run,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,that~be a big pipe and go up to a big pipe and look-3S like he~be about to run in,play,5,nanette165,,,,,,
nanette,167,run,TRUE,TRUE,FALSE,through,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Puddy run-3S through the pipe and climb-3S out at the other end,play,7,nanette167,,,,,,
nanette,167,climb,FALSE,FALSE,FALSE,at,end,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Puddy run-3S through the pipe and climb-3S out at the other end,play,7,nanette167,,,,,,
nanette,168,happen,FALSE,TRUE,FALSE,to,puddy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,while the police be-3S look-PRESP in at the pipe wonder-PRESP what happen-PAST to Puddy,play,4,nanette168,,,,,,
nanette,169,run,TRUE,TRUE,FALSE,through,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the police run-3S through the pipe,play,6,nanette169,,,,,,
nanette,170,run,TRUE,TRUE,FALSE,through,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Tupty run-3S through the pipe,play,5,nanette170,,,,,,
nanette,171,fall,TRUE,TRUE,FALSE,out_of,pipe,at,end,NONE,NONE,NONE,NONE,FALSE,NONE,and the police police fall-3S out_of the pipe at the very end and go-3S splash into the water,play,5,nanette171,,,,,,
nanette,171,go,FALSE,FALSE,TRUE,into,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the police police fall-3S out_of the pipe at the very end and go-3S splash into the water,play,5,nanette171,,,,,,
nanette,172,run,TRUE,TRUE,FALSE,up,hill,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Puddy run-3S away up the hill,play,1,nanette172,,,,,,
nanette,173,help,TRUE,TRUE,TRUE,of,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the police help-3S Tupty out of the pipe,play,8,nanette173,,,,,,
nanette,174,fall,TRUE,TRUE,FALSE,into,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she fall-3S into the water too,play,8,nanette174,,,,,,
nanette,176,fall,TRUE,TRUE,FALSE,into,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Tupty fall-3S into the water too,play,2,nanette176,,,,,,
nanette,177,lose,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she lose-3S her hat,play,9,nanette177,,,,,,
nanette,178,go,TRUE,TRUE,FALSE,on,head,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,it go-3S on the police~s head,play,8,nanette178,,,,,,
nanette,179,hop,TRUE,TRUE,FALSE,into,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Puddy hop-3S back into the pipe and run-3S the other way,play,1,nanette179,,,,,,
nanette,179,run,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Puddy hop-3S back into the pipe and run-3S the other way,play,1,nanette179,,,,,,
nanette,180,get,TRUE,TRUE,FALSE,out_of,water,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Tupty and the police get out_of the water and they~be drip-PRESP wet-PASTP,play,2,nanette180,,,,,,
nanette,181,come,TRUE,TRUE,FALSE,through,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they come through the pipe,play,2,nanette181,,,,,,
nanette,182,come,TRUE,TRUE,FALSE,through,pipe,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and when they come through the pipe there~be Puddy who be-3S catch-PASTP by the little boy who be-PAST follow-PRESP them,play,2,nanette182,,,,,,
nanette,182,pipe,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and when they come through the pipe there~be Puddy who be-3S catch-PASTP by the little boy who be-PAST follow-PRESP them,play,2,nanette182,,,,,,
nanette,183,remember,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,remember the boy who be-PAST ride-PRESP the tricycle,play,8,nanette183,,,,,,
nanette,185,go,FALSE,FALSE,FALSE,of,puddy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,let~us go of Puddy,play,9,nanette185,,,,,,
nanette,186,jump,TRUE,TRUE,FALSE,on,s,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Puddy jump-3S on the police~s head and climb-3S up the tree,play,8,nanette186,,,,,,
nanette,186,climb,FALSE,FALSE,FALSE,up,tree,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Puddy jump-3S on the police~s head and climb-3S up the tree,play,8,nanette186,,,,,,
nanette,190,look,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,go,and the police look-3S very mad go-3S up in the tree and chase-3S her and final-dadj catch-3S Puddy,play,7,nanette190,,,,,,
nanette,190,go,FALSE,FALSE,FALSE,in,tree,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the police look-3S very mad go-3S up in the tree and chase-3S her and final-dadj catch-3S Puddy,play,7,nanette190,,,,,,
nanette,190,chase,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the police look-3S very mad go-3S up in the tree and chase-3S her and final-dadj catch-3S Puddy,play,7,nanette190,,,,,,
nanette,190,catch,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the police look-3S very mad go-3S up in the tree and chase-3S her and final-dadj catch-3S Puddy,play,7,nanette190,,,,,,
nanette,191,look,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the girl and Tupty look-3S very please-PASTP,play,6,nanette191,,,,,,
nanette,193,break,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,but then the branch break-3S,play,0,nanette193,,,,,,
nanette,198,want,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,be,he do-PAST~not want to be catch-PASTP,play,0,nanette198,,,,,,
nanette,199,feel,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the police who do-3S~not feel very good at all go-3S limp-PRESP back,play,5,nanette199,,,,,,
nanette,199,go,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and the police who do-3S~not feel very good at all go-3S limp-PRESP back,play,5,nanette199,,,,,,
nanette,200,follow,TRUE,TRUE,TRUE,along,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and Puddy follow-3S them right along,play,0,nanette200,,,,,,
nanette,201,go,TRUE,TRUE,FALSE,to,house,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and they go home to Tupty~s house,play,4,nanette201,,,,,,
nanette,202,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Tupty go-3S in and say-3S,play,5,nanette202,,,,,,
nanette,202,say,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Tupty go-3S in and say-3S,play,5,nanette202,,,,,,
nanette,203,wait,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,wait a minute,play,7,nanette203,,,,,,
nanette,205,tell,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,she tell-3S everybody,play,7,nanette205,,,,,,
nanette,206,come,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she come-3S out,play,3,nanette206,,,,,,
nanette,212,bring,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she bring-3S it out and she give-3S everybody a treat,play,4,nanette212,,,,,,
nanette,212,give,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and she bring-3S it out and she give-3S everybody a treat,play,4,nanette212,,,,,,
nanette,214,think,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,TRUE,NONE,I think he be-PAST just play-PRESP,play,9,nanette214,,,,,,
nanette,216,want,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,read,you want me to read-ZERO it again,play,1,nanette216,,,,,,
nanette,216,read,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,you want me to read-ZERO it again,play,1,nanette216,,,,,,
nanette,217,read,TRUE,TRUE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay I~will read-ZERO it again,play,4,nanette217,,,,,,
nanette,218,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,here we go,play,0,nanette218,,,,,,
nanette,219,go,TRUE,TRUE,FALSE,for,walk,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay once upon a time Tupty and Puddy go-PAST for a walk,play,8,nanette219,,,,,,
nanette,220,get,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Tupty get-PAST all dress-PASTP up like a big lady and pretend-PAST that Puddy be-PAST her baby,play,2,nanette220,,,,,,
nanette,220,pretend,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TENSED,FALSE,be,Tupty get-PAST all dress-PASTP up like a big lady and pretend-PAST that Puddy be-PAST her baby,play,2,nanette220,,,,,,
nanette,221,stop,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,pick,and as Tupty stop-PAST to pick a flower Puddy run-PAST away,play,7,nanette221,,,,,,
nanette,221,pick,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and as Tupty stop-PAST to pick a flower Puddy run-PAST away,play,7,nanette221,,,,,,
nanette,221,run,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and as Tupty stop-PAST to pick a flower Puddy run-PAST away,play,7,nanette221,,,,,,
nanette,224,happen,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then what happen-3S,play,8,nanette224,,,,,,
nanette,225,point,TRUE,TRUE,FALSE,to,puddy,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the police point-3S to Puddy and say-3S,play,9,nanette225,,,,,,
nanette,225,say,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,the police point-3S to Puddy and say-3S,play,9,nanette225,,,,,,
nanette,227,try,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,get,and he try-3S to get Puddy to come over,play,2,nanette227,,,,,,
nanette,227,get,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,come,and he try-3S to get Puddy to come over,play,2,nanette227,,,,,,
nanette,227,come,FALSE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and he try-3S to get Puddy to come over,play,2,nanette227,,,,,,
nanette,228,jump,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,TO,FALSE,get,here Puddy here Puddy he jump-3S to get her,play,9,nanette228,,,,,,
nanette,228,get,FALSE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,here Puddy here Puddy he jump-3S to get her,play,9,nanette228,,,,,,
nanette,230,run,TRUE,TRUE,FALSE,over,there,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Puddy run-PAST over there,play,5,nanette230,,,,,,
nanette,231,run,FALSE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,oh be-3S that where Puddy run-PAST,play,9,nanette231,,,,,,
nanette,233,happen,TRUE,FALSE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,and then what happen-3S,play,2,nanette233,,,,,,
nanette,234,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,where do-3S Puddy go next,play,6,nanette234,,,,,,
nanette,238,go,TRUE,TRUE,FALSE,over,there,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Puddy go-PAST over there,play,2,nanette238,,,,,,
nanette,239,do,TRUE,FALSE,TRUE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,okay do-PAST you like,play,8,nanette239,,,,,,
nanette,240,go,TRUE,TRUE,FALSE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,FALSE,NONE,Puddy go-PAST everywhere do you like Puddy,play,1,nanette240,,,,,,
